swatch_id,img,x0,y0,x1,y1,top_stop,bottom_stop,border,text_cloud,grad_mag,border_contrast
img_6329_1199,IMG_6329.png,23,920,266,1109,#f7f7f7,#8fc783,#d8ecd4,#e9e9e9,89.33,13.84
img_6329_1200,IMG_6329.png,312,920,555,1109,#e9e9e9,#e5e5e5,#dbdbda,#e9e9e9,4.36,14.2
img_6329_1201,IMG_6329.png,601,920,844,1109,#b9dab2,#7b7b7b,#c0c1c0,#e9e9e9,70.32,40.44
img_6329_1202,IMG_6329.png,13,1018,159,1186,#e9e9e9,#aee9a2,#c6e7bf,#a2dc96,43.46,9.57
img_6329_1203,IMG_6329.png,187,1018,333,1186,#e9e9e9,#aee9a1,#d1e7cc,#a0da94,43.52,16.59
img_6329_1204,IMG_6329.png,361,1018,506,1186,#e9e9e9,#e7e7e7,#d2d2d2,#e8e8e8,2.37,22.45
img_6329_1205,IMG_6329.png,534,1018,680,1186,#e9e9e9,#7c7c7c,#aaaaaa,#757575,108.8,17.28
img_6329_1206,IMG_6329.png,708,1018,854,1186,#e9e9e9,#7c7c7c,#aaaaaa,#757575,108.8,17.28
img_6329_1207,IMG_6329.png,17,1051,199,1267,#e8e8e8,#ace89f,#bde7b5,#aeeaa2,44.83,12.3
img_6329_1208,IMG_6329.png,234,1051,416,1267,#e9e9e9,#c8e2c2,#d3e7ce,#c5d6c1,26.12,7.74
img_6329_1209,IMG_6329.png,451,1051,633,1267,#e9e9e9,#7a7a7a,#b8b8b8,#7d7d7d,111.2,60.48
img_6329_1210,IMG_6329.png,668,1051,850,1267,#e9e9e9,#7a7a7a,#9c9c9b,#7d7d7d,110.83,30.88
img_6329_1211,IMG_6329.png,23,1145,266,1334,#aeeaa2,#aae69d,#ace89f,#ace89f,4.45,0.04
img_6329_1212,IMG_6329.png,312,1145,555,1334,#cfcfcf,#cecece,#a9b2a7,#e8e8e8,1.29,35.05
img_6329_1213,IMG_6329.png,601,1145,844,1334,#7d7d7d,#787878,#7a7a7a,#7a7a7a,4.84,0.03
img_6329_1214,IMG_6329.png,13,1218,159,1387,#ace8a0,#a8e49b,#aae69d,#aae69d,4.13,0.04
img_6329_1215,IMG_6329.png,187,1218,333,1387,#ace89f,#a8e49b,#bce4b3,#aae69d,4.1,13.57
img_6329_1216,IMG_6329.png,361,1218,506,1387,#e6e6e6,#e6e6e6,#bebebe,#e7e7e7,0.93,39.97
img_6329_1217,IMG_6329.png,534,1218,680,1387,#7b7b7b,#777777,#797979,#797979,3.95,0.03
img_6329_1218,IMG_6329.png,708,1218,854,1387,#7b7b7b,#777777,#797979,#797979,3.89,0.04
img_6329_1219,IMG_6329.png,17,1309,199,1525,#a9e69c,#a4e196,#a7e399,#a7e399,5.36,0.03
img_6329_1220,IMG_6329.png,234,1309,416,1525,#c7e1c1,#c4dfbe,#c6e4c0,#c4d6c0,2.35,1.58
img_6329_1221,IMG_6329.png,451,1309,633,1525,#787878,#737373,#9b9a9a,#767575,4.94,37.27
img_6329_1222,IMG_6329.png,668,1309,850,1525,#787878,#737373,#767575,#767575,5.0,0.05
img_6329_1223,IMG_6329.png,23,1371,266,1560,#a8e49a,#a3e095,#a5e298,#a5e298,4.65,0.05
img_6329_1224,IMG_6329.png,312,1371,555,1560,#cdcdcd,#cccccc,#a6afa4,#e6e6e6,1.3,36.02
img_6329_1225,IMG_6329.png,601,1371,844,1560,#767676,#727272,#747474,#747474,4.15,0.03
img_6329_1226,IMG_6329.png,13,1419,159,1587,#a6e399,#a2df94,#a4e196,#a4e196,4.31,0.03
img_6329_1227,IMG_6329.png,187,1419,333,1587,#a6e399,#a2df94,#b7e1ae,#a4e196,4.3,14.37
img_6329_1228,IMG_6329.png,361,1419,506,1587,#e5e5e5,#e4e5e5,#bbbbbb,#e6e6e6,0.44,41.39
img_6329_1229,IMG_6329.png,534,1419,680,1587,#757575,#717171,#737373,#737373,3.97,0.05
img_6329_1230,IMG_6329.png,708,1419,854,1587,#757575,#717171,#737373,#737373,3.95,0.04
img_6329_1231,IMG_6329.png,17,1566,199,1783,#a2df94,#343739,#81ad78,#9fdd91,122.83,34.21
img_6329_1232,IMG_6329.png,234,1566,416,1783,#c3debe,#343739,#9ab097,#c2d4bf,147.69,40.59
img_6329_1233,IMG_6329.png,451,1566,633,1783,#717171,#343739,#818282,#6f6e6e,58.04,19.51
img_6329_1234,IMG_6329.png,668,1566,850,1783,#717171,#343739,#696a6a,#6f6e6e,58.31,16.34
img_6329_1235,IMG_6329.png,23,1596,266,1785,#a1df93,#343739,#7ba473,#9fdd90,122.19,40.37
img_6329_1236,IMG_6329.png,312,1596,555,1785,#cccccc,#3c4042,#7c847c,#e5e5e5,140.59,76.3
img_6329_1237,IMG_6329.png,601,1596,844,1785,#707070,#343739,#696a6a,#6e6e6e,57.39,11.23
img_6329_1238,IMG_6329.png,13,1619,159,1787,#a0de92,#343739,#7ca774,#9edc90,121.35,38.16
img_6329_1239,IMG_6329.png,187,1619,333,1787,#a0de92,#343739,#8da888,#9edc90,121.35,25.53
img_6329_1240,IMG_6329.png,361,1619,506,1787,#e4e4e4,#494d50,#909192,#e5e5e5,151.39,83.0
img_6329_1241,IMG_6329.png,534,1619,680,1787,#706f6f,#343739,#646565,#6e6e6d,56.87,9.01
img_6329_1242,IMG_6329.png,708,1619,854,1787,#706f6f,#343739,#696a6b,#838383,56.86,40.77
